,id,created_at,date,time,timezone,user_id,username,place,tweettext,mentions,urls,replies_count,retweets_count,likes_count,hashtags,link,year,topic,topic2
1086,1.13044e+18,1558350000000.0,2019-05-20,6:50:24,CDT,16707004.0,jeffkagan,,tmobil plan concess get billion merger clear httpswwwbloombergcomnewsarticlestmobilesprintsaidtoprepareusgovernmentconcess tmobil tmobilesprintmerg sprinttmobilemerg jeffkagan,"['tmobile', 'sprint', 'jeffkagan']",['https://www.bloomberg.com/news/articles/2019-05-19/t-mobile-sprint-said-to-prepare-u-s-government-concessions'],0,1,0,"['#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1130440635922747393,2019,0,2
1087,1.12719e+18,1557580000000.0,2019-11-05,7:42:03,CDT,16707004.0,jeffkagan,,jeffkagan column happen tmobil merger fail httpssharesa0hla5 via technewsworld tmobil tmobil sprinttmobil sprinttmobilemerg tmobilesprintmerg,"['jeffkagan', 'technewsworld', 'sprint', 'tmobile']",['https://shar.es/a0HLa5'],0,5,1,"['#sprint', '#tmobile', '#sprinttmobile', '#tmobilesprint', '#sprinttmobilemerger', '#tmobilesprintmerger']",https://twitter.com/jeffkagan/status/1127192142043074561,2019,0,2
1088,1.1234e+18,1556680000000.0,2019-04-30,20:49:05,CDT,743926465.0,handmade2728,,tmobilesprintmerg httpsgizmodocomnewresearchshowswhythesprinttmobilemergercould,[],['https://gizmodo.com/new-research-shows-why-the-sprint-t-mobile-merger-could-1834395224'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/Handmade2728/status/1123403937720295426,2019,0,2
1089,1.12214e+18,1556370000000.0,2019-04-27,8:52:51,CDT,16707004.0,jeffkagan,,jeff kagan tmobil show weak equitiesinc httpswwwequitiescomnewsjeffkaganwhytmobilesprintareshowingtheyareweak jeffkagan tmobil wireless tmobilesprintmerg sprinttmobilemerg,"['equitiesinc', 'jeffkagan', 'tmobile', 'sprint']",['https://www.equities.com/news/jeff-kagan-why-t-mobile-sprint-are-showing-they-are-weak'],0,5,8,"['#wireless', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1122136530901000192,2019,0,2
1090,1.11899e+18,1555620000000.0,2019-04-18,16:36:44,CDT,1.02336e+18,robertwcull,,merger merger person im lean toward notmobilesprintmerg httpbitlyrtctmobil pictwittercomooia2tixqa,[],['http://bit.ly/RTCtmobile'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/RobertWCull/status/1118991779993247744,2019,0,3
1091,1.11538e+18,1554760000000.0,2019-08-04,17:29:33,CDT,15240318.0,persiancowboy,,merger recip disast johnleger preorder copi tmobilesprintmerg tmobilesprintfact tmobil 4competit freepress publicknowledg pictwittercomirnjyrzasq,"['freepress', 'publicknowledge']",[],0,0,0,"['#johnlegere', '#tmobilesprintmerger', '#tmobilesprintfacts', '#tmobile', '#sprint', '#4competition']",https://twitter.com/persiancowboy/status/1115381191543336960,2019,0,2
1092,1.10874e+18,1553180000000.0,2019-03-21,9:46:51,CDT,316331833.0,gamergeeknews,,tmobil open home internet trial rural underserv area httpswwwengadgetcomtmobilehomeinternettriallte5gsprintmerg tmobilesprintmerg ruralbroadband internet,[],['https://www.engadget.com/2019/03/21/t-mobile-home-internet-trial-lte-5g-sprint-merger/'],0,0,0,"['#tmobilesprintmerger', '#ruralbroadband', '#internet']",https://twitter.com/GamerGeekNews/status/1108741766415413249,2019,0,2
1093,1.10872e+18,1553180000000.0,2019-03-21,8:36:07,CDT,154394191.0,jlrawle,,im tmobil custom hate cabl servic broadband option pleas tell merger solut ineedanewphon tmobilesprintmerg sickofcomcast,['johnlegere'],[],0,0,1,"['#ineedanewphone', '#tmobilesprintmerger', '#sickofcomcast']",https://twitter.com/jlrawle/status/1108723967655702529,2019,0,2
1094,1.10706e+18,1552780000000.0,2019-03-16,18:38:55,CDT,150808357.0,celltowerleases,,tmobil mediocr poor coverag rural america year cover area want fcc us govern realdonaldtrump believ tmobilesprintmerg fix problem that funni,"['tmobile', 'sprint', 'fcc', 'realdonaldtrump']",[],1,0,0,['#tmobilesprintmerger'],https://twitter.com/CellTowerLeases/status/1107063726434328577,2019,0,2
1095,1.10556e+18,1552420000000.0,2019-12-03,14:47:57,CDT,2973783453.0,jewelalee1,,repjerrynadl repcicillin collbar_ tmobilesprintmerg oversightdem oversight gopoversight oversight corpor financ campaign bribe stock travel etc fedgov 1st attack trade union benefit loos wage,"['repjerrynadler', 'repcicilline', 'collbar_', 'oversightdems', 'gopoversight']",[],0,0,0,[],https://twitter.com/JewelALee1/status/1105556052941127681,2019,1,2
1096,1.10542e+18,1552390000000.0,2019-12-03,6:06:54,CDT,254304752.0,michaellengyel,,love tmobil coverag map fakenew lot spot coverag improv year hope continu improv pray merger happen tmobil tmobil tmobilesprintmerg sprinttmobilemerg,"['tmobilehelp', 'djthumps', 'johnlegere', 'tmobile']",[],0,0,0,"['#fakenews', '#tmobile', '#sprint', '#tmobilesprintmerger', '#sprinttmobilemerger', '#tmobilesprint']",https://twitter.com/michaellengyel/status/1105424923034640384,2019,0,2
1097,1.10473e+18,1552220000000.0,2019-10-03,8:13:28,CDT,16707004.0,jeffkagan,,fcc paus tmobil ussprint merger review httpswwwrcrwirelesscompolicyfcctmobilesprintmerg tmobil tmobilesprintmerg sprinttmobilemerg jeffkagan,"['tmobile', 'sprint', 'jeffkagan']",['https://www.rcrwireless.com/20190308/policy/fcc-t-mobile-sprint-merger'],0,0,1,"['#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1104732001096138752,2019,0,2
1098,1.10473e+18,1552220000000.0,2019-10-03,8:10:43,CDT,16707004.0,jeffkagan,,new detail caus fcc paus merger third time httpswwwfiercewirelesscomregulatorynewdetailscausefcctopausetmobilesprintmergerforthirdtim tmobil tmobilesprintmerg sprinttmobilemerg jeffkagan,"['tmobile', 'sprint', 'jeffkagan']",['https://www.fiercewireless.com/regulatory/new-details-cause-fcc-to-pause-t-mobile-sprint-merger-for-third-time'],0,1,2,"['#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1104731308851453952,2019,0,2
1099,1.1035e+18,1551930000000.0,2019-06-03,21:19:10,CDT,270711738.0,reloaded_kore,,tmobil merger face pushback democrat httpswwwusatodaycomstorymoneytmobilemergersprintfacespushbackdemocrat polit getwok trump doj fcc tmobilesprintmerg,[],['https://www.usatoday.com/story/money/2019/03/06/t-mobile-merger-sprint-faces-pushback-democrats/3079392002'],0,0,0,"['#tmobile', '#sprint', '#democrats', '#politics', '#getwoke', '#trump', '#doj', '#fcc', '#tmobilesprintmerger']",https://twitter.com/Reloaded_Kore/status/1103495278114623489,2019,0,2
1100,1.1035e+18,1551930000000.0,2019-06-03,21:19:10,CDT,18080729.0,makeitplain,,tmobil merger face pushback democrat httpswwwusatodaycomstorymoneytmobilemergersprintfacespushbackdemocrat polit getwok trump doj fcc tmobilesprintmerg,[],['https://www.usatoday.com/story/money/2019/03/06/t-mobile-merger-sprint-faces-pushback-democrats/3079392002'],0,0,1,"['#tmobile', '#sprint', '#democrats', '#politics', '#getwoke', '#trump', '#doj', '#fcc', '#tmobilesprintmerger']",https://twitter.com/MakeItPlain/status/1103495277447663616,2019,0,2
1101,1.10312e+18,1551840000000.0,2019-05-03,20:20:32,CDT,131074139.0,ducktalesw00h00,,tmobil admit spent trump hotel lobbi merger execut stay trump hotel least day tmobil tmobilesprintmerg tmobilemerg sprintmerg trumphoteldc johnleger tmobileu httpswwwthevergecomtmobiletrumphotelwashingtonsprintmergerlobbi,[],['https://www.theverge.com/2019/3/5/18251722/t-mobile-trump-hotel-washington-sprint-merger-lobbying'],0,2,0,"['#tmobile', '#tmobilesprint', '#tmobilesprintmerger', '#tmobilemerger', '#sprintmerger', '#trumphoteldc', '#johnlegere', '#tmobileus']",https://twitter.com/DuckTalesW00H00/status/1103118133961715712,2019,0,2
1102,1.10302e+18,1551820000000.0,2019-05-03,13:53:00,CDT,131074139.0,ducktalesw00h00,,almost like theyrebrib tmobil increas trump hotel spend wait merger approv tmobil tmobilesprintmerg tmobilemerg sprintmerg trumphoteldc johnleger tmobileu leger dumptmobil httpslawandcrimecomhighprofileitsalmostliketheyrebribinghimtmobileincreasedtrumphotelspendingwhilewaitingonmergerapprov,[],['https://lawandcrime.com/high-profile/its-almost-like-theyre-bribing-him-t-mobile-increased-trump-hotel-spending-while-waiting-on-merger-approval/'],0,1,0,"['#tmobile', '#tmobilesprint', '#tmobilesprintmerger', '#tmobilemerger', '#sprintmerger', '#trumphoteldc', '#johnlegere', '#tmobileus', '#legere', '#dumptmobile']",https://twitter.com/DuckTalesW00H00/status/1103020609099821056,2019,0,2
1103,1.10265e+18,1551730000000.0,2019-04-03,13:24:40,CDT,1.0552e+18,safewireless,,order protect wireless network need ensur tmobilesprintmerg priorit nation secur els right neither tmobil parent compani deutsch telekom made verifi commit prove httpswwwprotectamericaswirelessorg_3_things_americans_and_their_elected_leaders_must_know_about_the_sprint_t_mobile_d,[],['https://www.protectamericaswireless.org/_3_things_americans_and_their_elected_leaders_must_know_about_the_sprint_t_mobile_deal'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/SafeWireless/status/1102651089948737536,2019,2,2
1104,1.10265e+18,1551730000000.0,2019-04-03,13:24:40,CDT,1.0552e+18,safewireless,,thing american need know tmobilesprintmerg nationalsecur issu accord kevin curri observ httpsobservercomsprinttmobilemergerimpacteffectsamerica,[],['https://observer.com/2019/03/sprint-tmobile-merger-impact-effects-america/'],1,0,0,"['#tmobilesprintmerger', '#nationalsecurity']",https://twitter.com/SafeWireless/status/1102651087004356608,2019,0,2
1105,1.10082e+18,1551290000000.0,2019-02-27,12:06:44,CDT,1.0552e+18,safewireless,,joshrogin right american definit concern potenti huawei infiltr us network natsec threat brought specif urgent relief propos tmobilesprintmerg httpstwittercomjoshroginstatu,['joshrogin'],['https://twitter.com/joshrogin/status/1100735821936766977'],1,0,0,"['#natsec', '#tmobilesprintmerger']",https://twitter.com/SafeWireless/status/1100819535513468928,2019,0,3
1106,1.09645e+18,1550250000000.0,2019-02-15,10:33:05,CDT,1.0552e+18,safewireless,,johnleger spent last week make slew differ promis order schmooz regul lawmak approv tmobilesprintmerg accord kellymakena report verg httpswwwthevergecomtmobilesprintmergerregulatorscongresshear,"['johnlegere', 'kellymakena', 'verge']",['https://www.theverge.com/2019/2/14/18223819/t-mobile-sprint-merger-regulators-congress-hearing'],1,0,0,['#tmobilesprintmerger'],https://twitter.com/SafeWireless/status/1096447315320147970,2019,0,3
1107,1.09572e+18,1550070000000.0,2019-02-13,10:07:48,CDT,4054680394.0,reverendnalley,,subcommitte previou hear netneutr great leadin today hear tmobilesprintmerg today wit quit tenaci speaker base open statement inspir good strong debat,[],[],1,0,0,"['#netneutrality', '#tmobilesprintmerger']",https://twitter.com/ReverendNalley/status/1095716175567294465,2019,1,3
1108,1.09571e+18,1550070000000.0,2019-02-13,9:34:19,CDT,4054680394.0,reverendnalley,,hous energi commerc subcommitte commun technolog hear protect consum competit examin tmobil merger start realli enjoy subcommitte hear gonna good tmobilesprintmerg,[],[],1,0,0,['#tmobilesprintmerger'],https://twitter.com/ReverendNalley/status/1095707751316185088,2019,1,3
1109,1.09545e+18,1550010000000.0,2019-12-02,16:42:16,CDT,270711738.0,reloaded_kore,,top democrat want kill tmobilesprintmerg httpswwwthevergecomtmobilesprintmergerblockdemocratsfccdojcongress getwok polit telcom fcc tmobil,[],['https://www.theverge.com/2019/2/12/18222033/t-mobile-sprint-merger-block-democrats-fcc-doj-congress'],0,0,0,"['#democrats', '#tmobilesprintmerger', '#getwoke', '#politics', '#telcom', '#fcc', '#tmobile', '#sprint']",https://twitter.com/Reloaded_Kore/status/1095453057767362560,2019,0,2
1110,1.09356e+18,1549560000000.0,2019-07-02,11:05:46,CDT,1.0552e+18,safewireless,,johnleger say hilari peopl smell troubl tmobilesprintmerg dont think risk american privaci nation secur laugh matter regul custom alik deserv know huawei equip 5g network,['johnlegere'],[],1,0,0,"['#tmobilesprintmerger', '#huawei']",https://twitter.com/SafeWireless/status/1093556434871164929,2019,0,3
1111,1.09141e+18,1549050000000.0,2019-01-02,12:55:58,CDT,1.0552e+18,safewireless,,want rundown what go huawei tmobilesprintmerg check tshields3 recap yesterday discuss merger current propos threat nation secur httpswwwbloombergcomnewsarticleshuaweitiescitedbyskepticsoftmobilespurchaseofsprint,['tshields3'],['https://www.bloomberg.com/news/articles/2019-01-31/huawei-ties-cited-by-skeptics-of-t-mobile-s-purchase-of-sprint'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/SafeWireless/status/1091409842848366593,2019,3,2
1112,1.09042e+18,1548810000000.0,2019-01-29,19:12:36,CDT,1.0552e+18,safewireless,,tmobilesprintmerg approv without tmobil telekom_group softbank abandon use danger huawei equip us around world httpswwwprotectamericaswirelessorgt_mobile_can_t_be_trusted_to_develop_5g_without_huawei,"['sprint', 'tmobile', 'telekom_group', 'softbank']",['https://www.protectamericaswireless.org/t_mobile_can_t_be_trusted_to_develop_5g_without_huawei'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/SafeWireless/status/1090417461776793600,2019,0,2
1113,1.08882e+18,1548430000000.0,2019-01-25,9:07:56,CDT,150808357.0,celltowerleases,,littl late california public advoc offic argu strongli merger httpswwwfiercewirelesscomwirelesscaliforniaspublicadvocatesofficearguesstronglyagainsttmobilesprintmerg fiercewireless tmobilesprintmerg,[],['https://www.fiercewireless.com/wireless/california-s-public-advocate-s-office-argues-strongly-against-t-mobile-sprint-merger'],0,0,0,"['#fiercewireless', '#tmobilesprintmerger']",https://twitter.com/CellTowerLeases/status/1088815740088659969,2019,2,2
1114,1.08126e+18,1546630000000.0,2019-04-01,12:55:07,CDT,2303709589.0,squeezetheday21,,hellmfnah tmobilesprintmerg bout let back life like that like divorc bitch new chick want 3sum relationship w ex helllllll mf nah,['sprint'],[],0,0,1,"['#hellmfnah', '#tmobilesprintmerger']",https://twitter.com/squeezetheday21/status/1081262768706076672,2019,0,2
1115,1.08022e+18,1546380000000.0,2019-01-01,16:11:03,CDT,46759288.0,palanvinod,,eagerli waitingto see await us famili becom famili excit tmobilesprintmerg,"['johnlegere', 'tmobile']",[],0,0,0,"['#excited', '#tmobilesprintmerger']",https://twitter.com/palanvinod/status/1080224910826364930,2019,1,2
1116,1.07839e+18,1545940000000.0,2018-12-27,14:22:27,CDT,4752286740.0,immoddernation,,receiv text tmobil merg im belief inferior tmo still dont want happen tmobilesprintmerg pictwittercomm7fe6vyiwb,"['tmobile', 'sprint']",[],1,0,0,['#tmobilesprintmerger'],https://twitter.com/ImmodderNation/status/1078385643560914944,2018,0,2
1117,1.07543e+18,1545240000000.0,2018-12-19,10:49:52,CDT,170358062.0,po8vamp,,tmobil merger go good us weneedahero save us high price plan virginmobileusa becom new pleas stepup mobil game tmobilesprintmerg nobueno sadfac,"['sprint', 'tmobile', 'virginmobileusa']",[],0,0,0,"['#weneedahero', '#tmobilesprintmerger', '#nobueno', '#sadface']",https://twitter.com/Po8Vamp/status/1075433040392925184,2018,0,2
1118,1.075e+18,1545130000000.0,2018-12-18,5:50:20,CDT,18338324.0,heatherpeno,,human socialmediaforecat tmobilesprintmerg foreigninvest 3wirelessprovidersinu httpstwittercompontifexstatu,[],['https://twitter.com/Pontifex/status/1074975058081148928'],0,0,0,"['#socialmediaforecats', '#tmobilesprintmerger', '#foreigninvestment', '#3wirelessprovidersinus']",https://twitter.com/heatherpeno/status/1074995273951137792,2018,0,2
1119,1.06506e+18,1542770000000.0,2018-11-20,20:08:44,CDT,2164047673.0,gcatral,,tmobilesprintmerg httpswwwforbescomsitesgreatspeculationssprinttmobilemergeralookatsomeoftherecentdevelopmentsamp,[],['https://www.forbes.com/sites/greatspeculations/2018/11/20/sprint-t-mobile-merger-a-look-at-some-of-the-recent-developments/amp/'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/gcatral/status/1065064439555207170,2018,0,2
1120,1.06502e+18,1542760000000.0,2018-11-20,17:22:00,CDT,9.81976e+17,ccmihub,,tmobil cfo braxton carter expect merger current review fcc doj could close earli first quarter though second quarter like httpsbuffly2petscj tmobilesprintmerg pictwittercomc1lcyftzmo,"['tmobile', 'sprint', 'fcc']",['https://buff.ly/2PETscJ'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/CCMIHUB/status/1065022479331221505,2018,0,2
1121,1.06496e+18,1542740000000.0,2018-11-20,12:55:03,CDT,19734516.0,ccmi_telecom,,tmobil cfo braxton carter expect merger current review fcc doj could close earli first quarter though second quarter like httpsbuffly2petscj tmobilesprintmerg pictwittercomr6on22rfza,"['tmobile', 'sprint', 'fcc']",['https://buff.ly/2PETscJ'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/CCMI_Telecom/status/1064955298086092801,2018,0,2
1122,1.0613e+18,1541870000000.0,2018-10-11,10:42:03,CDT,2164047673.0,gcatral,,tmobilesprintmerg httpswwwfiercewirelesscomwirelessassprinttmobilemergeroddsreachrivalspushforcondit pictwittercomcq9kzkib2d,[],['https://www.fiercewireless.com/wireless/as-sprint-t-mobile-merger-odds-reach-90-rivals-push-for-conditions'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/gcatral/status/1061297949530042369,2018,0,2
1123,1.05883e+18,1541280000000.0,2018-03-11,16:01:41,CDT,2164047673.0,gcatral,,tmobil merger everyth need know sprinttmobilemerg tmobilesprintmerg httpswwwandroidauthoritycomtmobilesprintmergerplan,[],['https://www.androidauthority.com/t-mobile-sprint-merger-plans-921398/'],0,1,1,"['#sprinttmobilemerger', '#tmobilesprintmerger']",https://twitter.com/gcatral/status/1058826572629729287,2018,0,2
1124,1.05743e+18,1540950000000.0,2018-10-30,19:35:17,CDT,2164047673.0,gcatral,,tmobilesprintmerg httpswwwfiercewirelesscomwirelessamidongoingchallengestmobilesprintmergeroddsrisetoanalystssay,[],['https://www.fiercewireless.com/wireless/amid-ongoing-challenges-t-mobile-sprint-merger-odds-rise-to-70-analysts-say'],0,0,0,['#tmobilesprintmerger'],https://twitter.com/gcatral/status/1057430775757455360,2018,0,2
1125,1.05699e+18,1540840000000.0,2018-10-29,14:04:17,CDT,116892589.0,johnmerced32,,galaxynote9 fli chicago man phone myphoneismylif tmobilesprintmerg androidcentr androidauth pocketnow themrmobil tmobil johnleger theverg pictwittercomzclapxrzyv,"['sprint', 'androidcentral', 'androidauth', 'pocketnow', 'themrmobile', 'tmobile', 'johnlegere', 'theverge']",[],0,0,0,"['#galaxynote9', '#chicago', '#myphoneismylife', '#tmobilesprintmerger']",https://twitter.com/johnmerced32/status/1056985089496805377,2018,0,2
1126,1.04459e+18,1537890000000.0,2018-09-25,9:25:13,CDT,30868784.0,mindwireless,,accord motley fool analysi who lead race 5g market verizon att run hard mindwirelesss take check may webinar tmobilesprintmerg httpsvimeocom httpowlyvpvq30lxffn pictwittercomlcukkfaonx,[],"['https://vimeo.com/272968649', 'http://ow.ly/VpvQ30lXffN']",0,0,0,"['#5g', '#verizon', '#at', '#tmobilesprintmerger']",https://twitter.com/mindWireless/status/1044593672921247744,2018,0,3
1127,1.04103e+18,1537040000000.0,2018-09-15,13:21:53,CDT,4429815268.0,baconrealbacon,,pretti soon wont choic tmobilesprintmerg monopoli freemarketisajok,"['_lexylove_', 'lion_ness91']",[],0,0,0,"['#tmobilesprintmerger', '#monopoly', '#freemarketisajoke']",https://twitter.com/baconrealbacon/status/1041029350525689856,2018,1,2
1128,1.03995e+18,1536780000000.0,2018-12-09,14:08:38,CDT,457973298.0,theiotwarehouse,,here rt interest tmobilesprintmerg news inform alead industri expert evankirstel brought theiotwarehous httpstwittercomevankirstelstatu,"['evankirstel', 'theiotwarehouse']",['https://twitter.com/evankirstel/status/1039953294406238208'],0,0,1,"['#tmobilesprintmerger', '#news', '#information']",https://twitter.com/TheIotWarehouse/status/1039953954384297985,2018,0,2
1129,1.03978e+18,1536740000000.0,2018-12-09,2:21:45,CDT,791868091.0,iamalexsearl89,,hope fcc give clearanc continu merg newtmobil tmobilesprintmerg thumbsup fcc httpstwittercomiphone_newsstatu,[],['https://twitter.com/iPhone_News/status/1039710458423345152'],0,0,0,"['#newtmobile', '#tmobilesprintmerger', '#thumbsup', '#fcc']",https://twitter.com/Iamalexsearl89/status/1039776058147581952,2018,0,2
1130,1.02904e+18,1534180000000.0,2018-08-13,11:07:12,CDT,16707004.0,jeffkagan,,consum weigh propos tmobil us merger httpswwwrcrwirelesscomcarrierstmobileussprintmergerfcccom via rcrwirelessnew tmobil tmobilesprintmerg sprinttmobilemerg merger wireless mobil cellular,"['rcrwirelessnews', 'tmobile', 'sprint']",['https://www.rcrwireless.com/20180813/carriers/t-mobile-us-sprint-merger-fcc-comment'],0,1,0,"['#tmobilesprintmerger', '#sprinttmobilemerger', '#merger', '#m', '#wireless', '#mobile', '#cellular']",https://twitter.com/jeffkagan/status/1029036658610642944,2018,0,2
1131,1.02718e+18,1533730000000.0,2018-08-08,8:16:48,CDT,2858773132.0,finleynmatlock,,rt jeffkagan kagan tmobil us merger seem tougher ever httpswwwrcrwirelesscomanalystanglekagantmobileussprintmergertag9 via rcrwirelessnew tmobil tmobilesprintmerg sprinttmobilemerg wireless mobil cellular,[],['https://www.rcrwireless.com/20180806/analyst-angle/kagan-t-mobile-us-sprint-merger-tag9'],0,1,0,"['#tmobilesprintmerger', '#sprinttmobilemerger', '#wireless', '#mobile', '#cellular']",https://twitter.com/FinleyNmatlock/status/1027181837033136129,2018,0,2
1132,1.02645e+18,1533560000000.0,2018-06-08,7:33:13,CDT,16707004.0,jeffkagan,,kagan tmobil us merger seem tougher ever httpswwwrcrwirelesscomanalystanglekagantmobileussprintmergertag9 via rcrwirelessnew tmobil tmobilesprintmerg sprinttmobilemerg wireless mobil cellular,"['rcrwirelessnews', 'tmobile', 'sprint']",['https://www.rcrwireless.com/20180806/analyst-angle/kagan-t-mobile-us-sprint-merger-tag9'],0,13,10,"['#tmobilesprintmerger', '#sprinttmobilemerger', '#wireless', '#mobile', '#cellular']",https://twitter.com/jeffkagan/status/1026446091447939073,2018,0,2
1133,1.02506e+18,1533230000000.0,2018-02-08,11:40:11,CDT,20466029.0,scott2hill,,tmobil go allowsprint custom use tmobil tower per agreement juli doa neighborhood yet tmobil tower one mile away need servic turn stuff tmobilesprintmerg,['tmobile'],[],0,0,0,['#tmobilesprintmerger'],https://twitter.com/Scott2Hill/status/1025058689986641920,2018,0,2
1134,1.02476e+18,1533160000000.0,2018-01-08,16:00:45,CDT,16707004.0,jeffkagan,,look ahead merger tmobil add custom httpscnetco2n0kwej via cnet tmobil sprinttmobilemerg tmobilesprintmerg,"['cnet', 'sprint', 'tmobile']",['https://cnet.co/2n0KWEj'],0,0,0,"['#sprinttmobilemerger', '#tmobilesprintmerger']",https://twitter.com/jeffkagan/status/1024761878545874944,2018,0,2
1135,1.02437e+18,1533060000000.0,2018-07-31,13:47:01,CDT,16707004.0,jeffkagan,,complet stori tmobil final reach merger agreement httpwwwfiercewirelesscomwirelesscompletestoryhowtmobilefinallyreachedamergeragreementsprint tmobil sprinttmobil wireless mobil cellular tmobilesprintmerg,"['tmobile', 'sprint']",['http://www.fiercewireless.com/wireless/complete-story-how-t-mobile-finally-reached-a-merger-agreement-sprint'],0,11,10,"['#tmobilesprint', '#sprinttmobile', '#wireless', '#mobile', '#cellular', '#tmobilesprintmerger']",https://twitter.com/jeffkagan/status/1024365834658107392,2018,0,2
1136,1.02039e+18,1532110000000.0,2018-07-20,14:18:12,CDT,316331833.0,gamergeeknews,,fcc open public comment merger httpswwwengadgetcomfccpubliccommentstmobilesprintmerg tmobilesprintmerg busi tmobil tmobil merger mobil,[],['https://www.engadget.com/2018/07/20/fcc-public-comments-t-mobile-sprint-merger/'],0,1,0,"['#tmobilesprintmerger', '#business', '#tmobile', '#tmobile', '#merger', '#mobile']",https://twitter.com/GamerGeekNews/status/1020387414702002177,2018,0,2
1137,1.01751e+18,1531430000000.0,2018-12-07,15:52:22,CDT,16707004.0,jeffkagan,,jeffkagan column mvno worri complic tmobil merger httpssharesa1xupp via technewsworld mvno tmobil tmobilesprintmerg sprinttmobilemerg httpslnkdindjbhpia,"['jeffkagan', 'technewsworld', 'tmobile', 'sprint']","['https://shar.es/a1XUpP', 'https://lnkd.in/dJBhPia']",0,10,8,"['#mvno', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1017512010207170565,2018,3,2
1138,1.01751e+18,1531430000000.0,2018-12-07,15:51:50,CDT,16707004.0,jeffkagan,,jeffkagan column mvno worri complic tmobil merger httpssharesa1xupp via technewsworld mvno tmobil tmobilesprintmerg sprinttmobilemerg,"['jeffkagan', 'technewsworld', 'tmobile', 'sprint']",['https://shar.es/a1XUpP'],0,0,1,"['#mvno', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1017511875255431169,2018,3,2
1139,1.01751e+18,1531430000000.0,2018-12-07,15:48:56,CDT,16707004.0,jeffkagan,,tmobil merger tmobilesprintmerg sprinttmobilemerg jeffkagan httpstwittercomtechnewsworldstatu,"['tmobile', 'sprint', 'jeffkagan']",['https://twitter.com/technewsworld/status/1017503881520181254'],0,0,0,"['#merger', '#tmobilesprintmerger', '#sprinttmobilemerger']",https://twitter.com/jeffkagan/status/1017511145320730629,2018,0,2
1140,1.01663e+18,1531220000000.0,2018-10-07,5:22:35,CDT,131074139.0,ducktalesw00h00,,tmobil exec bullshit congress benefit merger mania tmobil sprinttmobilemerg tmobilesprintmerg thecongress congress wireless cellphoneplan bestcellphoneplan httpswwwtechdirtcomarticlessprinttmobileexecsbullshitcongressbenefitsmergermaniashtml,[],['https://www.techdirt.com/articles/20180702/08525840152/sprint-t-mobile-execs-bullshit-congress-benefits-merger-mania.shtml'],0,0,0,"['#tmobile', '#sprint', '#sprinttmobilemerger', '#tmobilesprintmerger', '#thecongress', '#congress', '#wireless', '#cellphoneplan', '#bestcellphoneplan']",https://twitter.com/DuckTalesW00H00/status/1016628744033730561,2018,0,2
1141,1.01633e+18,1531150000000.0,2018-09-07,9:28:05,CDT,16707004.0,jeffkagan,,regul approv tmobil merger jeff kagan computerworld juli form corp file tmobil us inc httpwwwstreetinsidercomsecfilingsformsprintcorpfiledby3atmobileus2cinchtml via street_insid tmobil tmobilesprintmerg,"['street_insider', 'tmobile', 'sprint']",['http://www.streetinsider.com/SEC+Filings/Form+425+SPRINT+Corp+Filed+by%3A+T-Mobile+US%2C+Inc./14372029.html'],0,0,1,"['#tmobilesprintmerger', '#tmobilesprint']",https://twitter.com/jeffkagan/status/1016328139436326913,2018,0,2
1142,1.01318e+18,1530400000000.0,2018-06-30,16:55:24,CDT,2382499392.0,ucfonebigohana,,senblumenth thank consid tmobilesprintmerg trust johnleger everyth say done noth posit thing tmobil custom like pleas recommend merger go yr custom trust,"['senblumenthal', 'johnlegere', 'tmobile']",[],0,0,0,['#tmobilesprintmerger'],https://twitter.com/UCFONEBIGOHANA/status/1013179220032442368,2018,0,3
1143,1.01317e+18,1530390000000.0,2018-06-30,16:33:46,CDT,2382499392.0,ucfonebigohana,,senamyklobuchar senmikele pleas approv merger tmobil ive tmobil year anyth price drop significantli valu increas doubt good consum tmobilesprintmerg,"['senamyklobuchar', 'senmikelee', 'tmobile', 'sprint']",[],0,0,0,['#tmobilesprintmerger'],https://twitter.com/UCFONEBIGOHANA/status/1013173774596935681,2018,0,2
